"","SEG_LENGTH","ROUTENAME","SEGMDIR","FUNCCLASSI","SURFNAME","SURFWD","PSI","THRULNQTY","THRULNWD","AADT","AADTDERIV","RUNLENGTH_","RUNLENGTH1","id"
"3395",0.06,"E 6TH AVENUE PKWY","E","4  Minor Arterial","1    Asphalt",140,4,4,10,17000,1,0.09,0.15,3054
"3396",0.18,"GREEN VALLEY RANCH BLVD","SE","4  Minor Arterial","1    Asphalt",36,4,2,11,12000,3,3.295,3.475,3125
"3397",0.12,"S IRVING ST","S","5  Major Collector","1    Asphalt",40,2.5,2,10,4100,3,1.84,1.96,3826
"3398",0.02,"S WASHINGTON ST","S","4  Minor Arterial","1    Asphalt",20,4,2,10,5300,3,1.55,1.57,2976
"3399",0.06,"W 52ND AVE","W","5  Major Collector","1    Asphalt",34,4,2,10,3500,3,0.59,0.65,5420
"3400",0.07,"E MARTIN LUTHER KING JR BLVD","E","3  Principal Arterial - Other","1    Asphalt",68,4,4,12,20000,3,0,0.07,591
"3401",0.06,"W 50TH AVE","W","5  Major Collector","1    Asphalt",30,4,2,10,7100,1,0,0.06,6137
"3402",0.27,"W QUINCY AVE","W","4  Minor Arterial","1    Asphalt",26,1,2,10,13000,3,1.01,1.28,938
"3403",0.1,"GREEN VALLEY RANCH BLVD","E","4  Minor Arterial","1    Asphalt",36,2.5,4,12,3200,0,3.665,3.765,2302
"3404",0.09,"N QUEBEC ST","N","4  Minor Arterial","1    Asphalt",28,4,2,10,14000,2,1.56,1.65,3251
"3405",0.07,"S EMERSON ST","S","4  Minor Arterial","1    Asphalt",32,4,1,12,1900,2,1.25,1.32,2916
"3406",0.04,"S HOLLY ST","S","4  Minor Arterial","1    Asphalt",40,2.5,2,10,17000,3,1.38,1.42,1348
"3407",0.06,"E 1ST AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,4400,3,0.62,0.68,5404
"3408",0.07,"E 1ST AVE","E","5  Major Collector","1    Asphalt",36,4,2,11,4400,3,0,0.07,6006
"3409",0.17,"N CHAMBERS RD","N","4  Minor Arterial","1    Asphalt",24,4,2,10,14000,4,1.035,1.205,6391
"3410",0.07,"17TH ST","NW","4  Minor Arterial","3    Concrete",52,1,5,10,5200,0,0.86,0.93,6517
"3411",0.05,"S STEELE ST","S","5  Major Collector","1    Asphalt",20,4,2,10,3800,3,1.29,1.34,4550
"3412",0.13,"E SMITH RD","E","4  Minor Arterial","1    Asphalt",22,1,2,10,5800,3,0.59,0.72,2697
"3413",0.06,"28TH ST","NW","5  Major Collector","1    Asphalt",36,4,2,12,550,3,0.1,0.16,6041
"3414",0.01,"N BROADWAY","N","3  Principal Arterial - Other","1    Asphalt",72,2.5,6,10,26000,1,1.59,1.6,2227
"3415",0.09,"N YORK ST","N","4  Minor Arterial","1    Asphalt",44,4,4,10,14000,0,2.24,2.33,3110
"3416",0.02,"N BROADWAY","N","3  Principal Arterial - Other","1    Asphalt",20,4,2,10,17000,1,0.45,0.47,6151
"3417",0.06,"E YALE AVE","E","4  Minor Arterial","1    Asphalt",40,4,2,10,6600,1,1.168,1.228,2582
"3418",0.015,"N SPEER BLVD","NW","3  Principal Arterial - Other","1    Asphalt",44,4,4,10,25000,1,0.185,0.2,162
"3419",0.04,"N WASHINGTON ST","N","3  Principal Arterial - Other","1    Asphalt",40,4,4,10,22000,0,0.4,0.44,1728
"3420",0.08,"S DAHLIA ST","S","5  Major Collector","1    Asphalt",48,4,2,12,4900,3,1.17,1.25,3368
"3421",0.07,"N BROADWAY","N","3  Principal Arterial - Other","1    Asphalt",72,2.5,5,10,33000,0,2.3,2.37,3131
"3422",0.12,"S LIPAN ST","S","5  Major Collector","1    Asphalt",40,4,2,10,4700,3,0.19,0.31,4232
"3423",0.06,"E 14TH AVE","E","4  Minor Arterial","1    Asphalt",32,4,2,10,6200,3,4.89,4.95,1850
"3424",0.06,"E ILIFF AVE","E","5  Major Collector","1    Asphalt",32,4,2,10,4100,3,0.67,0.73,3980
"3425",0.05,"E YALE AVE","E","4  Minor Arterial","1    Asphalt",40,4,2,10,6600,1,0.568,0.618,2100
"3426",0.09,"GREEN VALLEY RANCH BLVD","E","4  Minor Arterial","1    Asphalt",26,2.5,2,12,19000,4,1.8,1.89,6357
"3427",0.06,"S STEELE ST","S","5  Major Collector","1    Asphalt",32,4,2,10,5000,3,0.3,0.36,5853
"3428",0.04,"E DARTMOUTH AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,8500,3,0.24,0.28,4216
"3429",0.02,"N HAVANA ST","N","4  Minor Arterial","1    Asphalt",72,1,4,10,14000,4,0.91,0.93,820
"3430",0.06,"S MONACO STREET PKWY","S","4  Minor Arterial","1    Asphalt",78,1,4,10,26000,3,0.38,0.44,1074
"3431",0.01,"S BROADWAY","S","3  Principal Arterial - Other","3    Concrete",62,2.5,4,12,25000,0,2.6,2.61,6553
"3432",0.08,"N SPEER BLVD","N","3  Principal Arterial - Other","1    Asphalt",20,4,8,12,31000,3,0.52,0.6,57
"3433",0.09,"LAWRENCE ST","NE","4  Minor Arterial","1    Asphalt",40,4,3,13,5400,1,0.675,0.765,1971
"3434",0.08,"W COLFAX AVE","W","5  Major Collector","1    Asphalt",30,1,3,10,3200,3,0.14,0.22,3629
"3435",0.1,"E YALE AVE","E","4  Minor Arterial","1    Asphalt",44,4,2,12,15000,3,0.19,0.29,2081
"3436",0.02,"W EVANS AVE","W","3  Principal Arterial - Other","1    Asphalt",52,2.5,4,12,32000,1,0.2,0.22,2661
"3437",0.06,"W 10TH AVE","W","5  Major Collector","1    Asphalt",32,4,2,10,5900,3,0.465,0.525,4548
"3438",0.12,"S DAHLIA ST","S","5  Major Collector","1    Asphalt",36,4,2,12,4000,3,0.88,1,4323
"3439",0.01,"E YALE AVE","E","4  Minor Arterial","1    Asphalt",44,4,4,10,20000,1,0.04,0.05,3053
"3440",0.08,"W 6TH AVE","W","3  Principal Arterial - Other","1    Asphalt",60,4,5,10,30000,0,0.6,0.68,1346
"3441",0.04,"N HAVANA WAY","NW","3  Principal Arterial - Other","1    Asphalt",28,4,2,10,18000,0,0.66,0.7,458
"3442",0.015,"S UNIVERSITY BLVD","S","3  Principal Arterial - Other","1    Asphalt",48,4,4,10,23000,1,3.385,3.4,55
"3443",0.09,"MARKET ST","NE","4  Minor Arterial","1    Asphalt",40,1,2,12,7100,1,0.65,0.74,2584
"3444",0.02,"S UNIVERSITY BLVD","S","3  Principal Arterial - Other","1    Asphalt",44,4,4,10,24000,0,2.7,2.72,714
"3445",0.02,"E 75TH AVE","E","5  Major Collector","1    Asphalt",30,2.5,2,12,8700,2,1.34,1.36,5354
"3446",0.06,"E 26TH AVE","E","5  Major Collector","1    Asphalt",60,4,2,10,5400,3,1.28,1.34,5505
"3447",0.11,"N WASHINGTON ST","N","4  Minor Arterial","1    Asphalt",32,4,2,10,5400,3,0.41,0.52,3077
"3448",0.1,"W 26TH AVE","W","5  Major Collector","1    Asphalt",36,1,2,10,11000,3,0,0.1,3790
"3449",0.06,"E MISSISSIPPI AVE","E","5  Major Collector","1    Asphalt",30,4,2,13,890,3,0.35,0.41,6120
"3450",0.04,"E BOLLING DR","E","5  Major Collector","1    Asphalt",40,4,2,12,6200,3,0.58,0.62,6103
"3451",0.07,"AURARIA PKWY","NE","3  Principal Arterial - Other","1    Asphalt",44,1,3,11,34000,0,0.13,0.2,1176
"3452",0.13,"N TOWER RD","N","4  Minor Arterial","1    Asphalt",24,2.5,4,10,26000,3,3.07,3.2,2023
"3453",0.08,"N STEELE ST","N","5  Major Collector","1    Asphalt",40,4,2,10,6400,3,0.7,0.78,3480
"3454",0.06,"W 14TH AVE","W","5  Major Collector","1    Asphalt",32,4,2,10,8400,3,0.67,0.73,3364
"3455",0.12,"S WASHINGTON ST","S","4  Minor Arterial","1    Asphalt",32,4,2,10,5300,3,1.23,1.35,2946
"3456",0.05,"E ANDREWS DR","SE","5  Major Collector","1    Asphalt",94,2.5,2,10,4900,3,0.93,0.98,5791
"3457",0.08,"S PLATTE RIVER DR","S","5  Major Collector","1    Asphalt",26,4,3,10,9400,3,0.25,0.33,3880
"3458",0.02,"N BROADWAY","N","3  Principal Arterial - Other","1    Asphalt",72,2.5,6,10,18000,1,1.27,1.29,848
"3459",0.07,"E 29TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,3400,3,1.17,1.24,5627
"3460",0.026,"E 56TH AVE","E","3  Principal Arterial - Other","1    Asphalt",32,4,2,10,19000,2,3.2,3.226,14
"3461",0.02,"E SPEER BLVD","E","3  Principal Arterial - Other","1    Asphalt",42,2.5,4,10,26000,2,0.06,0.08,6227
"3462",0.06,"W 52ND AVE","W","5  Major Collector","1    Asphalt",34,4,2,10,3500,3,0.9,0.96,5968
"3463",0.05,"W 14TH AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,3800,3,0,0.05,5695
"3464",0.03,"N MONACO ST","N","4  Minor Arterial","1    Asphalt",56,4,4,10,10000,3,3.755,3.785,2779
"3465",0.022,"E 17TH AVE","E","5  Major Collector","1    Asphalt",68,4,4,12,23000,3,1.95,1.972,5146
"3466",0.05,"S MONACO STREET PKWY","S","4  Minor Arterial","1    Asphalt",78,4,5,10,24000,3,0.82,0.87,2427
"3467",0.14,"W 52ND AVE","W","5  Major Collector","1    Asphalt",34,2.5,2,10,3500,3,0.34,0.48,5581
"3468",0.18,"S YOSEMITE ST","S","4  Minor Arterial","1    Asphalt",24,4,2,12,15000,3,0.66,0.84,832
"3469",0.19,"W 17TH AVE","W","5  Major Collector","1    Asphalt",40,4,2,12,7100,3,0.72,0.91,4192
"3470",0.02,"W EVANS AVE","W","3  Principal Arterial - Other","1    Asphalt",52,2.5,4,12,30000,0,0.58,0.6,2501
"3471",0.05,"GREEN VALLEY RANCH BLVD","E","4  Minor Arterial","1    Asphalt",26,2.5,2,12,11000,2,0.9,0.95,6196
"3472",0.04,"S IRVING ST","S","5  Major Collector","1    Asphalt",40,2.5,2,10,4100,3,2.04,2.08,4906
"3473",0.05,"N FOX ST","N","5  Major Collector","1    Asphalt",32,2.5,2,12,3900,0,0.46,0.51,4593
"3474",0.02,"S UNIVERSITY BLVD","S","3  Principal Arterial - Other","1    Asphalt",48,4,4,10,23000,1,3.265,3.285,239
"3475",0.06,"E 13TH AVE","E","4  Minor Arterial","1    Asphalt",36,4,2,10,2600,3,4.575,4.635,2803
"3476",0.07,"15TH ST","NW","4  Minor Arterial","1    Asphalt",52,2.5,5,10,11000,3,0.18,0.25,3195
"3477",0.1,"BLAKE ST","NE","4  Minor Arterial","1    Asphalt",34,2.5,2,12,8300,1,1.78,1.88,2700
"3478",0.05,"E 17TH AVENUE PKWY","E","5  Major Collector","1    Asphalt",152,4,4,10,19000,3,0,0.05,5234
"3479",0.06,"E 26TH AVE","E","5  Major Collector","1    Asphalt",60,4,2,10,5400,3,1.52,1.58,5981
"3480",0.08,"N LOWELL BLVD","N","5  Major Collector","1    Asphalt",36,4,2,12,12000,3,1.715,1.795,4727
"3481",0.08,"N TEJON ST","N","5  Major Collector","1    Asphalt",44,2.5,2,10,4800,3,0.57,0.65,4534
"3482",0.04,"MARKET ST","NE","4  Minor Arterial","1    Asphalt",40,4,2,12,7500,0,0.46,0.5,2915
"3483",0.08,"N HOLLY ST","N","5  Major Collector","1    Asphalt",32,2.5,2,10,13000,3,0.83,0.91,4790
"3484",0.08,"S EMERSON ST","S","4  Minor Arterial","1    Asphalt",32,4,1,12,1900,2,0.14,0.22,3221
"3485",0.06,"W JEWELL AVE","W","5  Major Collector","1    Asphalt",48,1,2,10,6400,1,1.04,1.1,3474
"3486",0.06,"W 1ST AVE","W","5  Major Collector","1    Asphalt",48,4,2,11,6200,3,0.26,0.32,3478
"3487",0.06,"S HOLLY ST","S","5  Major Collector","1    Asphalt",44,2.5,2,10,15000,3,0.75,0.81,3918
"3488",0.12,"S IRVING ST","S","5  Major Collector","1    Asphalt",40,4,2,10,4100,3,1.59,1.71,4786
"3489",0.04,"N BROADWAY","N","3  Principal Arterial - Other","1    Asphalt",72,2.5,5,10,33000,0,2.26,2.3,1908
"3490",0.08,"E 23RD AVE","E","4  Minor Arterial","1    Asphalt",44,2.5,4,10,13000,3,1.05,1.13,3007
"3491",0.08,"E BUCHTEL BLVD","SE","5  Major Collector","1    Asphalt",36,4,3,11,7600,1,0.17,0.25,4055
"3492",0.06,"E 13TH AVE","E","4  Minor Arterial","1    Asphalt",36,4,2,10,2600,3,4.455,4.515,1955
"3493",0.12,"S DAYTON ST","S","5  Major Collector","1    Asphalt",26,2.5,2,13,8500,3,0.61,0.73,3515
"3494",0.04,"LAWRENCE ST","NE","4  Minor Arterial","1    Asphalt",40,1,3,13,5400,1,0.365,0.405,1667
"3495",0.06,"E DARTMOUTH AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,8500,3,0.77,0.83,3746
"3496",0.07,"E 11TH AVE","SE","5  Major Collector","1    Asphalt",40,4,2,10,6900,1,0.21,0.28,5336
"3497",0.06,"E 35TH AVE","E","5  Major Collector","1    Asphalt",34,4,2,10,4700,3,2.49,2.55,5984
"3498",0.03,"W FLORIDA AVE","W","4  Minor Arterial","1    Asphalt",48,4,4,10,10000,1,0.54,0.57,958
"3499",0.06,"E FLORIDA AVE","E","4  Minor Arterial","1    Asphalt",30,2.5,2,10,5500,3,0.235,0.295,2754
"3500",0.09,"E BUCHTEL BLVD","SE","5  Major Collector","1    Asphalt",76,4,4,11,8800,1,1.19,1.28,4249
"3501",0.08,"N TEJON ST","N","5  Major Collector","1    Asphalt",44,2.5,2,10,4800,3,0.49,0.57,4412
"3502",0.06,"E MONTVIEW BLVD","E","5  Major Collector","1    Asphalt",44,4,2,10,7900,3,1.22,1.28,4894
"3503",0.06,"E 17TH AVENUE PKWY","E","5  Major Collector","1    Asphalt",152,4,4,10,19000,3,0.8,0.86,5245
"3504",0.07,"S EMERSON ST","S","4  Minor Arterial","1    Asphalt",32,4,1,12,1900,2,0.65,0.72,1561
"3505",0.06,"W 44TH AVE","W","5  Major Collector","1    Asphalt",40,4,2,10,7800,3,0.12,0.18,3638
"3506",0.105,"S LOWELL BLVD","S","5  Major Collector","1    Asphalt",44,4,2,10,2800,3,2.05,2.155,4517
"3507",0.05,"N BROADWAY","N","3  Principal Arterial - Other","1    Asphalt",72,2.5,6,10,15000,0,1.22,1.27,2555
"3508",0.01,"E ALAMEDA AVE","E","3  Principal Arterial - Other","1    Asphalt",44,4,4,10,29000,0,1.4,1.41,895
"3509",0.09,"N SPEER BLVD","NW","3  Principal Arterial - Other","1    Asphalt",48,1,4,12,32000,3,2.005,2.095,370
"3510",0.06,"S DAHLIA ST","S","5  Major Collector","1    Asphalt",40,4,2,12,4900,3,0.31,0.37,4642
"3511",0.11,"N TEJON ST","N","5  Major Collector","1    Asphalt",36,4,2,18,990,3,0.39,0.5,3776
"3512",0.06,"E 13TH AVE","E","4  Minor Arterial","1    Asphalt",36,4,3,10,10000,3,0.82,0.88,2656
"3513",0.07,"E 19TH AVE","E","5  Major Collector","1    Asphalt",44,4,3,10,4600,1,0,0.07,5915
"3514",0.02,"19TH ST","NW","4  Minor Arterial","1    Asphalt",52,2.5,3,10,5800,0,0.8,0.82,2275
"3515",0.13,"N FRANKLIN ST","N","5  Major Collector","1    Asphalt",28,1,2,14,4100,3,0.16,0.29,6071
"3516",0.02,"E YALE AVE","E","4  Minor Arterial","1    Asphalt",40,4,2,10,6600,1,1.018,1.038,1875
"3517",0.12,"N JOSEPHINE ST","N","4  Minor Arterial","1    Asphalt",32,4,2,10,11000,2,1.425,1.545,1239
"3518",0.08,"N PECOS ST","N","4  Minor Arterial","1    Asphalt",34,4,2,10,14000,3,0.48,0.56,1180
"3519",0.12,"S WASHINGTON ST","S","4  Minor Arterial","1    Asphalt",32,4,2,10,5300,3,0.6,0.72,2345
"3520",0.06,"W JEWELL AVE","W","5  Major Collector","1    Asphalt",48,1,2,10,6400,1,0.74,0.8,4491
"3521",0.12,"S STEELE ST","S","5  Major Collector","1    Asphalt",36,4,2,10,5000,3,1.08,1.2,4746
"3522",0.06,"W LOUISIANA AVE","W","5  Major Collector","1    Asphalt",40,4,2,10,4100,3,2.15,2.21,3867
"3523",0.05,"E 8TH AVE","E","4  Minor Arterial","1    Asphalt",44,4,2,10,12000,1,0.685,0.735,2832
"3524",0.04,"N SPEER BLVD","NW","3  Principal Arterial - Other","1    Asphalt",40,1,8,12,31000,3,0.46,0.5,274
"3525",0.05,"E ANDREWS DR","E","5  Major Collector","1    Asphalt",94,4,2,10,4900,3,0.27,0.32,5613
"3526",0.02,"E EVANS AVE","E","3  Principal Arterial - Other","1    Asphalt",48,4,4,10,29000,0,0.8,0.82,565
"3527",0.05,"E ANDREWS DR","SE","5  Major Collector","1    Asphalt",44,4,2,10,4900,3,2.38,2.43,5877
"3528",0.06,"N SPEER BLVD","NW","3  Principal Arterial - Other","1    Asphalt",44,4,4,10,25000,1,0.515,0.575,411
"3529",0.07,"E 38TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,2200,3,1.15,1.22,5450
"3530",0.02,"N LOGAN ST","N","4  Minor Arterial","1    Asphalt",52,1,2,12,12000,3,0.28,0.3,6204
"3531",0.09,"S ZUNI ST","S","5  Major Collector","1    Asphalt",44,4,2,12,3300,3,1.808,1.898,3490
"3532",0.06,"E 23RD AVE","E","4  Minor Arterial","1    Asphalt",48,4,3,10,11000,3,3.15,3.21,917
"3533",0.06,"W YALE AVE","W","4  Minor Arterial","1    Asphalt",36,1,2,10,9100,3,0.88,0.94,1883
"3534",0.09,"N QUEBEC ST","N","4  Minor Arterial","1    Asphalt",36,4,2,10,25000,3,1.06,1.15,3303
"3535",0.25,"N DAHLIA ST","N","5  Major Collector","1    Asphalt",30,1,2,10,5600,3,1.98,2.23,4008
"3536",0.09,"W 2ND AVE","W","5  Major Collector","1    Asphalt",40,2.5,2,10,4200,3,0.16,0.25,4581
"3537",0.06,"E HAPPY CANYON RD","SE","5  Major Collector","1    Asphalt",48,4,2,10,8400,3,0.3,0.36,4830
"3538",0.06,"E 13TH AVE","E","4  Minor Arterial","1    Asphalt",36,4,2,10,2600,3,4.695,4.755,1837
"3539",0.05,"E 46TH AVE","E","5  Major Collector","1    Asphalt",60,4,4,10,5100,3,0.445,0.495,6100
"3540",0.12,"S WASHINGTON ST","S","4  Minor Arterial","1    Asphalt",32,4,2,10,5300,3,0.24,0.36,1086
"3541",0.06,"E 6TH AVE","E","3  Principal Arterial - Other","1    Asphalt",44,4,3,10,30000,1,1.32,1.38,1571
"3542",0.06,"S IRVING ST","S","5  Major Collector","1    Asphalt",40,4,2,10,4100,3,0.43,0.49,3950
"3543",0.12,"N OSAGE ST","N","5  Major Collector","1    Asphalt",36,4,2,10,6400,3,0.44,0.56,5918
"3544",0.045,"N SPEER BLVD","NW","3  Principal Arterial - Other","1    Asphalt",60,4,8,12,27000,0,1.5,1.545,65
"3545",0.07,"E 17TH AVE","E","5  Major Collector","1    Asphalt",48,4,3,10,16000,3,0.28,0.35,5168
"3546",0.12,"S LOGAN ST","S","4  Minor Arterial","1    Asphalt",62,4,2,10,13000,3,0.38,0.5,6300
"3547",0.12,"S DOWNING ST","S","4  Minor Arterial","1    Asphalt",36,4,2,10,16000,3,2.6,2.72,1136
"3548",0.085,"N MONACO STREET PKWY","N","3  Principal Arterial - Other","1    Asphalt",130,4,4,10,33000,3,1.4,1.485,150
"3549",0.09,"N JOSEPHINE ST","NE","4  Minor Arterial","1    Asphalt",36,4,3,10,17000,3,0,0.09,2868
"3550",0.06,"E 14TH AVE","E","4  Minor Arterial","1    Asphalt",30,4,2,10,8400,1,3.11,3.17,1690
"3551",0.1,"CENTRAL ST","NE","5  Major Collector","1    Asphalt",40,4,2,10,11000,3,0.38,0.48,5045
"3552",0.05,"N MONACO STREET PKWY","N","3  Principal Arterial - Other","1    Asphalt",130,4,4,10,33000,3,0.7,0.75,19
"3553",0.06,"E 31ST AVE","E","4  Minor Arterial","1    Asphalt",32,4,2,10,6500,2,0.75,0.81,6291
"3554",0.06,"E EVANS AVE","E","3  Principal Arterial - Other","1    Asphalt",48,4,4,10,53000,4,3.34,3.4,679
"3555",0.08,"W 46TH AVE","W","5  Major Collector","1    Asphalt",28,4,2,10,6500,3,0.46,0.54,3982
"3556",0.094,"N DOWNING ST","N","4  Minor Arterial","1    Asphalt",34,2.5,2,10,4700,3,0.565,0.659,6401
"3557",0.09,"S BROADWAY","S","3  Principal Arterial - Other","1    Asphalt",62,2.5,4,10,27000,1,3,3.09,161
"3558",0.12,"E 6TH AVENUE PKWY","E","4  Minor Arterial","1    Asphalt",140,4,4,10,17000,1,1.64,1.76,2151
"3559",0.16,"E 40TH AVE","E","4  Minor Arterial","3    Concrete",48,4,4,10,16000,1,0.44,0.6,6571
"3560",0.06,"W 29TH AVE","W","4  Minor Arterial","1    Asphalt",36,4,2,10,8500,3,1.935,1.995,1281
"3561",0.06,"S QUEBEC WAY","S","5  Major Collector","1    Asphalt",24,1,2,10,4700,3,0.03,0.09,5631
"3562",0.03,"AURARIA PKWY","NE","3  Principal Arterial - Other","1    Asphalt",44,1,3,12,32000,3,0.7,0.73,1708
"3563",0.02,"N IRVING ST","N","5  Major Collector","1    Asphalt",28,1,2,10,2700,3,0.485,0.505,4974
"3564",0.02,"E MAXWELL PL","E","5  Major Collector","1    Asphalt",38,4,2,10,4700,3,0.91,0.93,4470
"3565",0.06,"E 13TH AVE","E","4  Minor Arterial","1    Asphalt",44,4,3,10,10000,3,0.7,0.76,1482
"3566",0.04,"N DOWNING ST","N","4  Minor Arterial","1    Asphalt",40,4,2,10,4700,3,1.719,1.759,6376
"3567",0.07,"N CROWN BLVD","NE","5  Major Collector","1    Asphalt",36,4,2,10,2000,3,1.52,1.59,6145
"3568",0.04,"N LOGAN ST","N","4  Minor Arterial","1    Asphalt",52,1,4,10,12000,3,0.42,0.46,1809
"3569",0.03,"W EVANS AVE","W","3  Principal Arterial - Other","1    Asphalt",52,2.5,4,12,30000,0,0.6,0.63,941
"3570",0.06,"W 50TH AVE","W","5  Major Collector","1    Asphalt",30,4,2,10,7100,1,0.42,0.48,5904
"3571",0.1,"E UNION AVE","NE","5  Major Collector","1    Asphalt",36,4,4,11,8100,3,1.02,1.12,6045
"3572",0.1,"N PEORIA ST","N","3  Principal Arterial - Other","1    Asphalt",34,4,4,10,10000,0,1.7,1.8,480
"3573",0.01,"S QUEBEC ST","S","4  Minor Arterial","1    Asphalt",28,4,2,12,27000,3,1.165,1.175,2160
"3574",0.068,"N HAVANA WAY","N","3  Principal Arterial - Other","1    Asphalt",20,4,2,10,18000,0,0.9,0.968,695
"3575",0.06,"E MISSISSIPPI AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,5400,3,1.27,1.33,3412
"3576",0.02,"E LOUISIANA AVE","E","5  Major Collector","1    Asphalt",40,4,2,10,3700,3,0.51,0.53,4537
"3577",0.06,"E 26TH AVE","E","5  Major Collector","1    Asphalt",60,4,2,10,5400,3,0.42,0.48,5574
"3578",0.1,"S MONACO STREET PKWY","S","4  Minor Arterial","1    Asphalt",78,4,5,10,35000,3,0,0.1,767
"3579",0.06,"W KENTUCKY AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,2800,3,0.41,0.47,4623
"3580",0.06,"W 35TH AVE","W","5  Major Collector","1    Asphalt",40,4,2,10,630,3,0.3,0.36,4143
"3581",0.07,"E 35TH AVE","E","5  Major Collector","1    Asphalt",30,2.5,2,10,2100,3,1.06,1.13,5705
"3582",0.1,"N UVALDA ST","N","5  Major Collector","1    Asphalt",60,4,2,10,2700,3,0.28,0.38,4080
"3583",0.05,"E SPEER BLVD","SE","3  Principal Arterial - Other","1    Asphalt",44,4,4,10,26000,2,0.25,0.3,359
"3584",0.06,"E 24TH AVE","E","5  Major Collector","1    Asphalt",36,4,2,13,140,0,0.16,0.22,5993
"3585",0.07,"E 3RD AVE","E","5  Major Collector","1    Asphalt",32,4,2,10,4600,3,0.06,0.13,5312
"3586",0.04,"N BROADWAY","N","3  Principal Arterial - Other","1    Asphalt",72,2.5,5,10,29000,0,2.46,2.5,2911
"3587",0.05,"MARKET ST","NE","4  Minor Arterial","1    Asphalt",33,4,4,12,14000,1,0.05,0.1,2618
"3588",0.07,"W 52ND AVE","W","4  Minor Arterial","1    Asphalt",20,4,2,10,6000,3,0.625,0.695,6333
"3589",0.06,"E 8TH AVE","E","3  Principal Arterial - Other","1    Asphalt",36,4,2,12,17000,3,0.6,0.66,2394
"3590",0.02,"AURARIA PKWY","N","3  Principal Arterial - Other","1    Asphalt",20,4,2,10,34000,0,0.82,0.84,2217
"3591",0.01,"20TH ST","NW","3  Principal Arterial - Other","1    Asphalt",20,4,4,10,26000,1,0.03,0.04,3082
"3592",0.27,"E SMITH RD","E","4  Minor Arterial","1    Asphalt",22,1,2,10,5800,3,1.1,1.37,2853
"3593",0.02,"N BROADWAY","N","3  Principal Arterial - Other","1    Asphalt",72,2.5,5,10,26000,1,1.55,1.57,1039
"3594",0.06,"E EVANS AVE","E","3  Principal Arterial - Other","1    Asphalt",52,4,4,10,29000,0,2.34,2.4,409
"3595",0.07,"ARAPAHOE ST","NE","5  Major Collector","1    Asphalt",40,2.5,2,12,1300,2,0.83,0.9,4217
"3596",0.01,"LAWRENCE ST","NE","4  Minor Arterial","1    Asphalt",40,4,2,12,1800,0,1.935,1.945,2314
"3597",0.08,"N JASON ST","N","5  Major Collector","1    Asphalt",24,1,2,11,350,3,0,0.08,5530
"3598",0.1,"N TOWER RD","N","4  Minor Arterial","1    Asphalt",24,2.5,4,10,18000,4,2.33,2.43,1569
"3599",0.02,"PARK AVE W","NW","3  Principal Arterial - Other","1    Asphalt",48,4,4,10,19000,1,1.09,1.11,494
"3600",0.07,"E MARTIN LUTHER KING BLVD","E","3  Principal Arterial - Other","1    Asphalt",34,2.5,2,10,8100,3,0,0.07,708
"3601",0.07,"E MARTIN LUTHER KING BLVD","E","4  Minor Arterial","3    Concrete",68,2.5,6,12,22000,1,2.52,2.59,6430
"3602",0.09,"LAWRENCE ST","NE","4  Minor Arterial","1    Asphalt",40,4,3,13,5400,1,0.225,0.315,1447
"3603",0.07,"MORRISON RD","SW","4  Minor Arterial","1    Asphalt",48,4,2,10,13000,3,0.39,0.46,2141
"3604",0.06,"E 35TH AVE","E","5  Major Collector","1    Asphalt",34,4,2,10,4700,3,2.31,2.37,5514
"3605",0.03,"E 47TH AVE","E","5  Major Collector","1    Asphalt",34,4,2,10,4400,3,0.25,0.28,5102
"3606",0.12,"N JOSEPHINE ST","N","4  Minor Arterial","1    Asphalt",32,4,2,10,11000,2,1.195,1.315,939
"3607",0.04,"W 8TH AVE","W","4  Minor Arterial","1    Asphalt",20,4,3,10,11000,3,3.98,4.02,1886
"3608",0.08,"E BUCHTEL BLVD","SE","5  Major Collector","1    Asphalt",36,4,3,11,7600,1,0.28,0.36,4810
"3609",0.49,"S PLATTE RIVER DR","S","5  Major Collector","1    Asphalt",30,2.5,2,10,5100,3,0.43,0.92,3449
"3610",0.05,"W 29TH AVE","W","4  Minor Arterial","1    Asphalt",36,4,2,10,8500,3,1.765,1.815,2947
"3611",0.06,"S LINCOLN ST","S","3  Principal Arterial - Other","1    Asphalt",44,1,3,10,24000,0,0.71,0.77,608
"3612",0.06,"E 13TH AVE","E","4  Minor Arterial","1    Asphalt",36,4,2,10,10000,3,1.14,1.2,1283
"3613",0.08,"W 13TH AVE","W","4  Minor Arterial","1    Asphalt",44,4,4,10,12000,3,0,0.08,1053
"3614",0.06,"E 35TH AVE","E","5  Major Collector","1    Asphalt",34,4,2,11,4700,3,3.63,3.69,5572
"3615",0.06,"N IRVING ST","N","4  Minor Arterial","1    Asphalt",46,4,4,10,2700,3,0.295,0.355,1609
