"","SEG_LENGTH","ROUTENAME","SEGMDIR","FUNCCLASSI","SURFNAME","SURFWD","PSI","THRULNQTY","THRULNWD","AADT","AADTDERIV","RUNLENGTH_","RUNLENGTH1","id"
"1113",0.07,"N CROWN BLVD","NE","5  Major Collector","1    Asphalt",36,4,2,10,2000,3,1.925,1.995,5499
"1114",0.05,"E ANDREWS DR","E","5  Major Collector","1    Asphalt",94,4,2,10,4900,3,0.22,0.27,5500
"1115",0.05,"W SARATOGA PL","W","5  Major Collector","1    Asphalt",36,4,2,10,1800,3,0.575,0.625,5507
"1116",0.06,"E 24TH AVE","E","5  Major Collector","1    Asphalt",32,2.5,2,10,830,3,0,0.06,5516
"1117",0.185,"S HOLLY PL","S","5  Major Collector","1    Asphalt",36,2.5,2,11,2600,3,0.27,0.455,5519
"1118",0.09,"E 44TH AVE","E","5  Major Collector","1    Asphalt",44,4,2,10,5900,3,0,0.09,5521
"1119",0.06,"E ANDREWS DR","SE","5  Major Collector","1    Asphalt",44,4,2,10,4900,3,1.455,1.515,5523
"1120",0.07,"E 35TH AVE","E","5  Major Collector","1    Asphalt",36,2.5,2,10,2100,3,0.79,0.86,5537
"1121",0.29,"E 48TH AVE","E","5  Major Collector","1    Asphalt",26,1,2,10,2700,3,1.1,1.39,5545
"1122",0.05,"E ANDREWS DR","SE","5  Major Collector","1    Asphalt",44,4,2,10,4900,3,1.85,1.9,5548
"1123",0.06,"E PRINCETON AVE","E","5  Major Collector","1    Asphalt",48,4,2,10,1900,3,0.79,0.85,5552
"1124",0.06,"E ANDREWS DR","SE","5  Major Collector","1    Asphalt",94,2.5,2,10,4900,3,1.395,1.455,5556
"1125",0.04,"W 13TH AVE","W","5  Major Collector","1    Asphalt",50,4,2,10,7900,1,1.06,1.1,5558
"1126",0.06,"E IOWA AVE","E","5  Major Collector","1    Asphalt",30,4,2,10,4100,3,0.36,0.42,5567
"1127",0.01,"N ZUNI ST","N","5  Major Collector","1    Asphalt",20,4,2,10,8600,3,0.1,0.11,5568
"1128",0.08,"N CROWN BLVD","NE","5  Major Collector","1    Asphalt",36,4,2,10,2000,3,1.59,1.67,5573
"1129",0.12,"E 48TH AVE","E","5  Major Collector","1    Asphalt",20,4,2,10,2700,3,1.64,1.76,5579
"1130",0.02,"N DAHLIA ST","N","5  Major Collector","1    Asphalt",36,2.5,2,12,540,2,0.2,0.22,5590
"1131",0.03,"W SARATOGA PL","W","5  Major Collector","1    Asphalt",36,4,2,10,1800,3,0.625,0.655,5593
"1132",0.05,"E MISSISSIPPI AVE","E","5  Major Collector","1    Asphalt",30,4,2,13,890,3,0,0.05,5600
"1133",0.04,"S FIELD WAY","S","5  Major Collector","1    Asphalt",44,4,2,10,1800,3,0.34,0.38,5606
"1134",0.05,"E 44TH AVE","E","5  Major Collector","1    Asphalt",44,4,2,10,4900,3,0.24,0.29,5609
"1135",0.05,"E BOLLING DR","E","5  Major Collector","1    Asphalt",45,4,2,10,6200,3,0.11,0.16,5610
"1136",0.09,"N WILLIAMS ST","N","5  Major Collector","1    Asphalt",40,2.5,2,10,920,3,0.72,0.81,5615
"1137",0.06,"E PRINCETON AVE","E","5  Major Collector","1    Asphalt",48,4,2,10,1900,3,0.18,0.24,5616
"1138",0.05,"E 46TH AVE","E","5  Major Collector","1    Asphalt",60,4,4,10,5100,3,0.495,0.545,5621
"1139",0.06,"E 24TH AVE","E","5  Major Collector","1    Asphalt",32,2.5,2,10,830,3,0.06,0.12,5641
"1140",0.11,"N STEELE ST","N","5  Major Collector","1    Asphalt",32,1,2,10,1200,3,0.37,0.48,5642
"1141",0.05,"E BOLLING DR","E","5  Major Collector","1    Asphalt",36,4,2,10,6200,3,0.41,0.46,5646
"1142",0.09,"N WILLIAMS ST","N","5  Major Collector","1    Asphalt",40,4,2,10,920,3,0.54,0.63,5656
"1143",0.51,"N BANNOCK ST","N","5  Major Collector","1    Asphalt",36,2.5,2,10,7700,3,0,0.51,5657
"1144",0.05,"E CORNELL AVE","E","5  Major Collector","1    Asphalt",36,2.5,2,10,2500,3,0.21,0.26,5659
"1145",0.06,"E 26TH AVE","E","5  Major Collector","1    Asphalt",60,4,2,10,5400,3,0.54,0.6,5662
"1146",0.3,"E CHERRY CREEK SOUTH DR","SE","5  Major Collector","1    Asphalt",24,1,2,10,2800,3,0.93,1.23,5668
"1147",0.01,"E 38TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,2200,3,1.08,1.09,5670
"1148",0.06,"E MANSFIELD AVE","NE","5  Major Collector","1    Asphalt",40,1,2,11,3300,3,0.39,0.45,5671
"1149",0.11,"N STEELE ST","N","5  Major Collector","1    Asphalt",32,1,2,10,1200,3,0.26,0.37,5672
"1150",0.06,"E 29TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,3400,3,1.66,1.72,5677
"1151",0.04,"E PRINCETON AVE","E","5  Major Collector","1    Asphalt",48,4,2,10,1900,3,0.42,0.46,5696
"1152",0.03,"28TH ST","NW","5  Major Collector","1    Asphalt",36,4,2,10,1400,3,0.03,0.06,5697
"1153",0.05,"E 44TH AVE","E","5  Major Collector","1    Asphalt",44,4,2,10,4900,3,0.19,0.24,5699
"1154",0.08,"N UMATILLA ST","N","5  Major Collector","1    Asphalt",32,4,2,10,170,4,0,0.08,5703
"1155",0.06,"E 24TH AVE","E","5  Major Collector","1    Asphalt",36,4,2,13,140,0,0.04,0.1,5706
"1156",0.09,"N JASON ST","N","5  Major Collector","1    Asphalt",24,1,2,11,350,3,0.16,0.25,5707
"1157",0.06,"E 26TH AVENUE PKWY","E","5  Major Collector","1    Asphalt",60,4,2,10,5900,3,1.8,1.86,5709
"1158",0.05,"E ANDREWS DR","E","5  Major Collector","1    Asphalt",94,4,2,10,4900,3,0.32,0.37,5712
"1159",0.03,"S QUEBEC WAY","S","5  Major Collector","1    Asphalt",24,1,2,10,4700,3,0,0.03,5713
"1160",0.07,"E 35TH AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,2100,3,0.46,0.53,5716
"1161",0.13,"N FRANKLIN ST","N","5  Major Collector","1    Asphalt",28,1,2,14,4100,3,0.39,0.52,5732
"1162",0.06,"E 26TH AVE","E","5  Major Collector","1    Asphalt",60,4,2,10,5400,3,1.09,1.15,5735
"1163",0.07,"E 35TH AVE","E","5  Major Collector","1    Asphalt",26,4,2,10,4700,3,1.77,1.84,5741
"1164",0.07,"E 29TH AVE","E","5  Major Collector","1    Asphalt",40,2.5,2,11,3400,3,0.19,0.26,5753
"1165",0.04,"E 38TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,2200,3,1.09,1.13,5760
"1166",0.08,"N KALAMATH ST","N","5  Major Collector","1    Asphalt",30,2.5,2,10,850,3,0.29,0.37,5761
"1167",0.06,"E 35TH AVE","E","5  Major Collector","1    Asphalt",34,4,2,11,4700,3,3.57,3.63,5767
"1168",0.12,"S STEELE ST","S","5  Major Collector","1    Asphalt",32,4,2,10,5000,3,0.36,0.48,5769
"1169",0.08,"N DAHLIA ST","N","5  Major Collector","1    Asphalt",36,4,2,12,540,2,0.4,0.48,5773
"1170",0.07,"W IOWA AVE","W","5  Major Collector","1    Asphalt",40,4,2,10,7900,3,0.07,0.14,5775
"1171",0.06,"E IOWA AVE","E","5  Major Collector","1    Asphalt",30,4,2,10,4100,3,0,0.06,5778
"1172",0.12,"E 51ST AVE","E","5  Major Collector","1    Asphalt",82,4,2,10,8700,3,0.66,0.78,5780
"1173",0.03,"E MARTIN LUTHER KING BLVD","E","5  Major Collector","1    Asphalt",30,1,2,10,8100,3,0.92,0.95,5783
"1174",0.06,"E 35TH AVE","E","5  Major Collector","1    Asphalt",34,4,2,11,4700,3,3.33,3.39,5799
"1175",0.04,"N DAHLIA ST","N","5  Major Collector","1    Asphalt",30,2.5,2,13,640,3,0.12,0.16,5800
"1176",0.06,"E 29TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,3400,3,1.48,1.54,5811
"1177",0.05,"E 38TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,2200,3,1.03,1.08,5817
"1178",0.06,"E 26TH AVE","E","5  Major Collector","1    Asphalt",60,4,2,10,5400,3,0,0.06,5824
"1179",0.05,"E 46TH AVE","E","5  Major Collector","1    Asphalt",60,4,4,10,5100,3,0.785,0.835,5834
"1180",0.08,"E 48TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,10,2700,3,0.24,0.32,5839
"1181",0.3,"E CHERRY CREEK SOUTH DR","SE","5  Major Collector","1    Asphalt",24,2.5,2,12,2800,3,0.63,0.93,5848
"1182",0.06,"E BOLLING DR","E","5  Major Collector","1    Asphalt",45,4,2,10,6200,3,0.16,0.22,5850
"1183",0.06,"E 35TH AVE","E","5  Major Collector","1    Asphalt",34,4,2,11,4700,3,3.51,3.57,5851
"1184",0.02,"N DAHLIA ST","N","5  Major Collector","1    Asphalt",30,2.5,2,13,640,3,0.1,0.12,5852
"1185",0.04,"E 26TH AVE","E","5  Major Collector","1    Asphalt",60,4,2,10,5400,3,1.48,1.52,5856
"1186",0.08,"N JASON ST","N","5  Major Collector","1    Asphalt",24,1,2,11,350,3,0.08,0.16,5866
"1187",0.06,"W 50TH AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,3700,3,0.29,0.35,5867
"1188",0.05,"E BOLLING DR","E","5  Major Collector","1    Asphalt",40,4,2,12,6200,3,0.76,0.81,5870
"1189",0.144,"E 47TH AVENUE DR","SE","5  Major Collector","1    Asphalt",36,4,2,10,2100,3,0.047,0.191,5871
"1190",0.05,"E 44TH AVE","E","5  Major Collector","1    Asphalt",44,4,2,10,4900,3,0.14,0.19,5878
"1191",0.04,"28TH ST","NW","5  Major Collector","1    Asphalt",36,4,2,10,210,3,0.06,0.1,5884
"1192",0.01,"N DAHLIA ST","N","5  Major Collector","1    Asphalt",36,1,2,12,540,2,0.1,0.11,5886
"1193",0.07,"N CROWN BLVD","NE","5  Major Collector","1    Asphalt",44,4,2,10,2600,3,0.61,0.68,5891
"1194",0.11,"N OSAGE ST","N","5  Major Collector","1    Asphalt",36,4,2,10,6400,3,0.33,0.44,5893
"1195",0.08,"E 38TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,2200,3,0.9,0.98,5905
"1196",0.02,"E 38TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,2200,3,1.13,1.15,5909
"1197",0.04,"W 35TH AVE","W","5  Major Collector","1    Asphalt",30,4,2,10,1800,3,0,0.04,5911
"1198",0.07,"E DARTMOUTH AVE","NE","5  Major Collector","1    Asphalt",44,1,2,12,4000,3,0.59,0.66,5921
"1199",0.03,"S QUEBEC WAY","S","5  Major Collector","1    Asphalt",24,1,2,11,4700,3,0.14,0.17,5923
"1200",0.06,"E 29TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,3400,3,1.6,1.66,5925
"1201",0.06,"E IOWA AVE","E","5  Major Collector","1    Asphalt",30,4,2,10,4100,3,0.66,0.72,5928
"1202",0.04,"E 24TH AVE","E","5  Major Collector","1    Asphalt",36,4,2,13,140,0,0,0.04,5937
"1203",0.06,"E 38TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,2200,3,0.42,0.48,5942
"1204",0.15,"N CROWN BLVD","NE","5  Major Collector","1    Asphalt",44,4,2,10,2600,3,0.78,0.93,5948
"1205",0.03,"W CLEAR CREEK DR","SW","5  Major Collector","1    Asphalt",78,4,2,12,1300,3,0,0.03,5950
"1206",0.07,"E BAYAUD AVE","E","5  Major Collector","1    Asphalt",44,4,2,10,4700,3,0,0.07,5958
"1207",0.06,"S TEJON ST","S","5  Major Collector","1    Asphalt",36,4,2,10,1900,3,0.52,0.58,5967
"1208",0.045,"N CROWN BLVD","NE","5  Major Collector","1    Asphalt",44,4,2,10,2600,3,0.565,0.61,5973
"1209",0.05,"E ANDREWS DR","E","5  Major Collector","1    Asphalt",94,4,2,10,4900,3,0.79,0.84,5974
"1210",0.02,"E 3RD AVE","E","5  Major Collector","1    Asphalt",30,4,2,10,4600,3,0.37,0.39,5995
"1211",0.09,"N KALAMATH ST","N","5  Major Collector","1    Asphalt",30,2.5,2,10,850,3,0.2,0.29,5999
"1212",0.08,"N PERRY ST","N","5  Major Collector","1    Asphalt",30,4,2,10,2300,3,0.67,0.75,6002
"1213",0.04,"E 46TH AVE","E","5  Major Collector","1    Asphalt",60,4,4,10,5100,3,0.745,0.785,6015
"1214",0.01,"N ZUNI ST","N","5  Major Collector","1    Asphalt",20,4,2,10,8600,3,0.09,0.1,6021
"1215",0.02,"N RACE CT","N","5  Major Collector","1    Asphalt",20,4,2,10,2200,3,0.03,0.05,6026
"1216",0.06,"W 50TH AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,3700,3,0.47,0.53,6027
"1217",0.11,"W GRANT RANCH BLVD","W","5  Major Collector","1    Asphalt",22,4,2,10,5500,3,0.664,0.774,6028
"1218",0.18,"E 48TH AVE","E","5  Major Collector","1    Asphalt",26,1,2,10,2700,3,1.39,1.57,6031
"1219",0.15,"S HOLLY PL","S","5  Major Collector","1    Asphalt",36,2.5,2,11,2600,3,0,0.15,6034
"1220",0.06,"28TH ST","NW","5  Major Collector","1    Asphalt",36,2.5,2,12,550,3,0.65,0.71,6035
"1221",0.08,"W REGIS BLVD","W","5  Major Collector","1    Asphalt",62,4,4,10,7100,1,0.25,0.33,6051
"1222",0.05,"S FIELD WAY","S","5  Major Collector","1    Asphalt",44,4,2,10,1800,3,0.17,0.22,6056
"1223",0.06,"E 35TH AVE","E","5  Major Collector","1    Asphalt",34,4,2,11,4700,3,3.39,3.45,6059
"1224",0.07,"N DAHLIA ST","N","5  Major Collector","1    Asphalt",36,4,2,12,540,2,0.56,0.63,6060
"1225",0.16,"S TEJON ST","S","5  Major Collector","1    Asphalt",36,4,2,10,1900,3,0,0.16,6062
"1226",0.05,"S SYRACUSE ST","S","5  Major Collector","1    Asphalt",36,4,4,11,12000,3,0.18,0.23,6063
"1227",0.04,"28TH ST","NW","5  Major Collector","1    Asphalt",36,4,2,12,550,3,0.4,0.44,6066
"1228",0.02,"N DAHLIA ST","N","5  Major Collector","1    Asphalt",36,4,2,12,540,2,0.48,0.5,6075
"1229",0.03,"S RALEIGH ST","S","5  Major Collector","1    Asphalt",44,4,2,11,3600,3,0.61,0.64,6076
"1230",0.06,"W SARATOGA PL","W","5  Major Collector","1    Asphalt",36,4,2,10,1800,3,0.675,0.735,6077
"1231",0.06,"E 35TH AVE","E","5  Major Collector","1    Asphalt",30,2.5,2,10,2100,3,1.46,1.52,6078
"1232",0.06,"E 24TH AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,830,3,0.86,0.92,6079
"1233",0.03,"31ST ST","NW","5  Major Collector","1    Asphalt",36,1,2,10,4600,3,0.08,0.11,6083
"1234",0.08,"W 11TH AVE","W","5  Major Collector","1    Asphalt",40,1,2,10,8900,3,0.63,0.71,6087
"1235",0.02,"W OXFORD AVE","W","5  Major Collector","1    Asphalt",36,2.5,2,10,8600,3,0.08,0.1,6095
"1236",0.02,"E PRINCETON AVE","E","5  Major Collector","1    Asphalt",48,4,2,10,1900,3,0.24,0.26,6096
"1237",0.06,"W 35TH AVE","W","5  Major Collector","1    Asphalt",30,2.5,2,10,1800,3,0.16,0.22,6101
"1238",0.12,"N STEELE ST","N","5  Major Collector","1    Asphalt",40,2.5,2,10,810,3,0,0.12,6105
"1239",0.05,"E 46TH AVE","E","5  Major Collector","1    Asphalt",60,4,4,10,5100,3,0.545,0.595,6107
"1240",0.03,"E 29TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,3400,3,0.88,0.91,6110
"1241",0.06,"E 35TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,10,2100,3,0.33,0.39,6111
"1242",0.07,"E 24TH AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,830,3,0.31,0.38,6112
"1243",0.05,"E CORNELL AVE","E","5  Major Collector","1    Asphalt",36,2.5,2,10,2500,3,0.26,0.31,6116
"1244",0.24,"E ANDREWS DR","SE","5  Major Collector","1    Asphalt",44,4,2,10,4900,3,2,2.24,6117
"1245",0.12,"E 48TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,10,2700,3,0,0.12,6121
"1246",0.09,"TREMONT PL","NE","5  Major Collector","1    Asphalt",32,4,2,12,3700,3,0.3,0.39,6123
"1247",0.05,"S FIELD WAY","S","5  Major Collector","1    Asphalt",44,4,2,10,1800,3,0,0.05,6124
"1248",0.07,"E 24TH AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,830,3,0.24,0.31,6135
"1249",0.06,"E BAYAUD AVE","E","5  Major Collector","1    Asphalt",44,4,2,10,4700,3,0.2,0.26,6139
"1250",0.06,"E 38TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,2200,3,0.6,0.66,6140
"1251",0.11,"N STEELE ST","N","5  Major Collector","1    Asphalt",30,2.5,2,10,900,3,0.77,0.88,6142
"1252",0.12,"S PLATTE RIVER DR","S","5  Major Collector","1    Asphalt",36,4,2,10,4000,3,1.49,1.61,6143
"1253",0.04,"W 32ND AVE","W","4  Minor Arterial","1    Asphalt",38,4,2,10,7200,3,0.87,0.91,6165
"1254",0.1,"GREEN VALLEY RANCH BLVD","E","4  Minor Arterial","1    Asphalt",26,2.5,2,12,19000,4,1.1,1.2,6182
"1255",0.031,"E 56TH AVE","E","3  Principal Arterial - Other","1    Asphalt",24,4,2,12,16000,2,5.169,5.2,6185
"1256",0.07,"S LOGAN ST","S","4  Minor Arterial","1    Asphalt",62,4,2,10,13000,3,0.31,0.38,6192
"1257",0.28,"N CHAMBERS RD","N","4  Minor Arterial","1    Asphalt",24,4,2,10,14000,4,0.755,1.035,6200
"1258",0.07,"GREEN VALLEY RANCH BLVD","E","4  Minor Arterial","1    Asphalt",26,2.5,2,12,11000,2,0.53,0.6,6207
"1259",0.08,"E TUFTS AVE","E","4  Minor Arterial","1    Asphalt",20,4,2,10,7200,3,0.25,0.33,6208
"1260",0.13,"S LOGAN ST","S","4  Minor Arterial","1    Asphalt",44,4,2,10,13000,3,0.24,0.37,6218
"1261",0.17,"S TAMARAC DR","S","4  Minor Arterial","1    Asphalt",48,4,2,11,11000,0,0.72,0.89,6225
"1262",0.02,"E PRINCETON AVE","E","4  Minor Arterial","1    Asphalt",76,2.5,4,10,14000,3,0,0.02,6234
"1263",0.22,"S TAMARAC DR","S","4  Minor Arterial","1    Asphalt",88,4,2,10,15000,1,0,0.22,6235
"1264",0.07,"N DOWNING ST","N","4  Minor Arterial","1    Asphalt",34,4,2,10,4700,3,0.27,0.34,6236
"1265",0.03,"W 32ND AVE","W","4  Minor Arterial","1    Asphalt",32,2.5,2,12,3000,2,0.17,0.2,6243
"1266",0.06,"E 31ST AVE","E","4  Minor Arterial","1    Asphalt",44,2.5,2,12,6900,0,0.15,0.21,6245
"1267",0.1,"E 56TH AVE","E","3  Principal Arterial - Other","1    Asphalt",24,4,2,12,19000,2,5.6,5.7,6261
"1268",0.089,"E 56TH AVE","E","3  Principal Arterial - Other","1    Asphalt",24,2.5,2,12,16000,2,4.4,4.489,6264
"1269",0.05,"S TAMARAC DR","S","4  Minor Arterial","1    Asphalt",48,4,2,11,11000,0,0.96,1.01,6266
"1270",0.06,"W 52ND AVE","W","4  Minor Arterial","1    Asphalt",28,4,2,10,6000,3,0.12,0.18,6267
"1271",0.04,"S ULSTER ST","S","4  Minor Arterial","1    Asphalt",100,4,4,11,11000,2,0.63,0.67,6277
"1272",0.07,"E 31ST AVE","E","4  Minor Arterial","1    Asphalt",44,4,2,10,6500,2,0.42,0.49,6281
"1273",0.12,"S LOGAN ST","S","4  Minor Arterial","1    Asphalt",44,4,2,10,13000,3,0.37,0.49,6286
"1274",0.1,"GREEN VALLEY RANCH BLVD","E","4  Minor Arterial","1    Asphalt",24,2.5,2,12,11000,2,0.1,0.2,6294
"1275",0.06,"E 31ST AVE","E","4  Minor Arterial","1    Asphalt",34,2.5,2,12,6900,0,0.02,0.08,6296
"1276",0.12,"S TAMARAC DR","S","4  Minor Arterial","1    Asphalt",88,4,2,10,15000,1,0.35,0.47,6298
"1277",0.011,"E 56TH AVE","E","3  Principal Arterial - Other","1    Asphalt",24,2.5,2,12,16000,2,4.489,4.5,6299
"1278",0.1,"GREEN VALLEY RANCH BLVD","E","4  Minor Arterial","1    Asphalt",26,2.5,2,12,19000,4,1.4,1.5,6338
"1279",0.12,"E 56TH AVE","E","4  Minor Arterial","1    Asphalt",24,1,2,10,13000,3,5.979,6.099,6342
"1280",0.04,"GREEN VALLEY RANCH BLVD","E","4  Minor Arterial","1    Asphalt",26,2.5,2,12,19000,4,1.06,1.1,6350
"1281",0.04,"E 31ST AVENUE DR","E","4  Minor Arterial","1    Asphalt",30,1,2,10,6500,2,0,0.04,6351
"1282",0.08,"W 32ND AVE","W","4  Minor Arterial","1    Asphalt",38,2.5,2,10,7200,3,0.5,0.58,6353
"1283",0.1,"GREEN VALLEY RANCH BLVD","E","4  Minor Arterial","1    Asphalt",24,2.5,2,12,11000,2,0.3,0.4,6360
"1284",0.03,"E 31ST AVE","E","4  Minor Arterial","1    Asphalt",32,4,2,10,6500,2,0.81,0.84,6362
"1285",0.06,"E 31ST AVE","E","4  Minor Arterial","1    Asphalt",32,4,2,12,6500,2,0.69,0.75,6364
"1286",0.02,"W 52ND AVE","W","4  Minor Arterial","1    Asphalt",28,4,2,10,6000,3,0.465,0.485,6374
"1287",0.03,"N DOWNING ST","N","4  Minor Arterial","1    Asphalt",40,4,2,10,4700,3,1.819,1.849,6380
"1288",0.14,"S MONACO STREET PKWY","S","4  Minor Arterial","1    Asphalt",76,2.5,4,10,14000,3,3.07,3.21,6383
"1289",0.31,"E 56TH AVE","E","4  Minor Arterial","1    Asphalt",24,1,2,11,13000,3,0.194,0.504,6385
"1290",0.07,"E CHERRY CREEK SOUTH DR","E","4  Minor Arterial","1    Asphalt",20,4,2,10,14000,3,0.17,0.24,6386
"1291",0.01,"GREEN VALLEY RANCH BLVD","E","4  Minor Arterial","1    Asphalt",26,2.5,2,12,19000,4,1.89,1.9,6390
"1292",0.07,"S SHERIDAN BLVD","S","4  Minor Arterial","1    Asphalt",100,4,4,10,13000,0,0.72,0.79,6395
"1293",0.06,"W 52ND AVE","W","4  Minor Arterial","1    Asphalt",28,4,2,10,6000,3,0.18,0.24,6403
"1294",0.1,"E MISSISSIPPI AVE","NE","3  Principal Arterial - Other","3    Concrete",60,4,4,11,21000,0,0.1,0.2,6415
"1295",0.02,"22ND ST","NW","3  Principal Arterial - Other","3    Concrete",48,2.5,3,10,21000,1,0.38,0.4,6447
"1296",0.06,"E MARTIN LUTHER KING BLVD","E","4  Minor Arterial","3    Concrete",68,2.5,6,12,22000,1,2.66,2.72,6448
"1297",0.11,"N KALAMATH ST","N","4  Minor Arterial","3    Concrete",52,4,3,10,20000,3,0.68,0.79,6450
"1298",0.1,"N BROADWAY","N","3  Principal Arterial - Other","3    Concrete",66,4,4,12,19000,0,0.1,0.2,6451
"1299",0.07,"17TH ST","NW","4  Minor Arterial","3    Concrete",52,1,5,10,5200,0,0.47,0.54,6460
"1300",0.04,"E MISSISSIPPI AVE","NE","3  Principal Arterial - Other","3    Concrete",60,4,4,11,21000,0,0,0.04,6462
"1301",0.11,"N KALAMATH ST","N","4  Minor Arterial","3    Concrete",52,4,3,10,20000,3,0.46,0.57,6463
"1302",0.06,"17TH ST","NW","4  Minor Arterial","3    Concrete",66,4,5,10,5200,0,0.41,0.47,6466
"1303",0.1,"E 56TH AVE","E","3  Principal Arterial - Other","3    Concrete",24,4,5,12,25000,2,0.1,0.2,6481
"1304",0.06,"E MARTIN LUTHER KING BLVD","E","4  Minor Arterial","3    Concrete",68,2.5,6,12,22000,1,2.15,2.21,6486
"1305",0.09,"BLAKE ST","NE","4  Minor Arterial","3    Concrete",34,4,2,12,8300,3,1.6,1.69,6511
"1306",0.03,"E 56TH AVE","E","3  Principal Arterial - Other","3    Concrete",24,4,5,12,25000,2,0.2,0.23,6515
"1307",0.03,"N BROADWAY","N","3  Principal Arterial - Other","3    Concrete",72,4,5,10,24000,1,3.27,3.3,6520
"1308",0.06,"S DTC BLVD","S","4  Minor Arterial","3    Concrete",36,4,4,12,32000,4,0.04,0.1,6525
"1309",0.06,"S BROADWAY","S","3  Principal Arterial - Other","3    Concrete",62,2.5,4,12,25000,0,2.3,2.36,6545
"1310",0.07,"PARK AVE W","NW","3  Principal Arterial - Other","3    Concrete",112,4,8,12,20000,4,1.32,1.39,6549
"1311",0.05,"S BROADWAY","S","3  Principal Arterial - Other","3    Concrete",62,2.5,4,12,25000,0,1.75,1.8,6555
"1312",0.03,"S BROADWAY","S","3  Principal Arterial - Other","3    Concrete",62,2.5,4,12,25000,0,1.87,1.9,6558
"1313",0.04,"PARK AVE W","N","3  Principal Arterial - Other","3    Concrete",112,4,6,10,20000,4,1.59,1.63,6560
"1314",0.05,"W 48TH AVE","W","5  Major Collector","3    Concrete",40,4,2,10,8900,2,0.97,1.02,6561
"1315",0.1,"S BROADWAY","S","3  Principal Arterial - Other","3    Concrete",62,2.5,4,12,25000,0,2,2.1,6564
"1316",0.11,"E 40TH AVE","E","4  Minor Arterial","3    Concrete",48,4,4,10,16000,1,0.27,0.38,6578
"1317",0.02,"S BROADWAY","S","3  Principal Arterial - Other","3    Concrete",62,2.5,4,12,25000,0,2.1,2.12,6582
